order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_state
O07583,C4577,2024-01-29,Cancelled,UPI,Bhopal,Madhya Pradesh
O07584,C2578,2023-09-24,Completed,Debit Card,Jaipur,Rajasthan
O07585,C4586,2025-04-09,Completed,Credit Card,Lucknow,Uttar Pradesh
O07586,C4599,2025-11-30,Returned,UPI,Mumbai,Maharashtra
O07587,C3057,2023-05-01,Returned,COD,Kochi,Kerala
O07588,C0117,2024-02-29,Completed,Credit Card,Indore,Madhya Pradesh
O07589,C1814,2023-01-04,Completed,UPI,Gurugram,Haryana
O07590,C0904,2024-10-04,Completed,UPI,Kolkata,West Bengal
O07591,C4524,2025-10-19,Completed,UPI,Chandigarh,Chandigarh
O07592,C0494,2025-03-29,Completed,UPI,Pune,Maharashtra
O07593,C3859,2023-07-02,Completed,UPI,Bengaluru,Karnataka
O07594,C2684,2024-05-13,Completed,UPI,Kochi,Kerala
O07595,C4176,2023-03-13,Completed,Debit Card,Pune,Maharashtra
O07596,C3731,2023-03-11,Completed,Net Banking,Jaipur,Rajasthan
O07597,C4691,2024-08-03,Completed,UPI,Kochi,Kerala
O07598,C1541,2023-05-03,Completed,UPI,Chandigarh,Chandigarh
O07599,C0626,2024-01-27,Cancelled,UPI,Chennai,Tamil Nadu
O07600,C4380,2025-07-03,Returned,UPI,Indore,Madhya Pradesh
O07601,C4859,2024-01-03,Completed,Credit Card,Surat,Gujarat
O07602,C0838,2024-04-02,Completed,Credit Card,Lucknow,Uttar Pradesh
O07603,C2016,2023-07-02,Completed,UPI,Bhubaneswar,Odisha
O07604,C2016,2024-05-26,Completed,UPI,Bhubaneswar,Odisha
O07605,C3080,2025-10-28,Completed,Credit Card,Gurugram,Haryana
O07606,C0072,2024-12-24,Completed,Credit Card,Chandigarh,Chandigarh
O07607,C3453,2023-02-15,Completed,Credit Card,Kolkata,West Bengal
O07608,C4749,2024-08-15,Returned,COD,Hyderabad,Telangana
O07609,C3879,2025-07-28,Completed,Credit Card,Kochi,Kerala
O07610,C0064,2025-02-11,Completed,Credit Card,Indore,Madhya Pradesh
O07611,C0030,2024-04-26,Returned,UPI,Gurugram,Haryana
O07612,C3972,2024-10-16,Completed,Credit Card,Mumbai,Maharashtra
O07613,C4653,2023-08-25,Completed,COD,Bhopal,Madhya Pradesh
O07614,C2326,2025-09-17,Cancelled,Net Banking,Bengaluru,Karnataka
O07615,C4373,2024-11-17,Completed,UPI,Chandigarh,Chandigarh
O07616,C4766,2023-03-05,Completed,UPI,Lucknow,Uttar Pradesh
O07617,C2880,2023-10-06,Completed,COD,Indore,Madhya Pradesh
O07618,C2189,2023-02-19,Completed,UPI,Chandigarh,Chandigarh
O07619,C2782,2023-08-03,Completed,UPI,Ahmedabad,Gujarat
O07620,C4122,2023-02-05,Completed,UPI,Surat,Gujarat
O07621,C2146,2024-03-06,Completed,Credit Card,Hyderabad,Telangana
O07622,C0276,2024-05-19,Cancelled,Credit Card,Mumbai,Maharashtra
O07623,C1267,2023-09-06,Completed,UPI,Bhopal,Madhya Pradesh
O07624,C3974,2025-01-03,Completed,COD,Kolkata,West Bengal
O07625,C4105,2025-03-15,Returned,Debit Card,Chennai,Tamil Nadu
O07626,C2944,2024-04-12,Completed,Net Banking,Chennai,Tamil Nadu
O07627,C2981,2025-01-30,Completed,UPI,Lucknow,Uttar Pradesh
O07628,C2320,2024-05-24,Completed,COD,Lucknow,Uttar Pradesh
O07629,C0032,2024-12-26,Completed,UPI,Jaipur,Rajasthan
O07630,C0852,2025-03-20,Completed,UPI,Patna,Bihar
O07631,C0605,2023-06-15,Completed,UPI,Delhi,Delhi
O07632,C3200,2025-12-15,Completed,Credit Card,Bhopal,Madhya Pradesh
O07633,C2065,2025-04-25,Completed,COD,Noida,Uttar Pradesh
O07634,C3545,2025-10-08,Completed,UPI,Indore,Madhya Pradesh
O07635,C2349,2024-06-29,Completed,COD,Mumbai,Maharashtra
O07636,C1808,2023-03-04,Completed,Debit Card,Gurugram,Haryana
O07637,C3860,2024-12-02,Completed,UPI,Delhi,Delhi
O07638,C4138,2024-07-08,Completed,UPI,Gurugram,Haryana
O07639,C2199,2024-08-29,Completed,UPI,Lucknow,Uttar Pradesh
O07640,C3873,2023-05-28,Returned,Debit Card,Lucknow,Uttar Pradesh
O07641,C3563,2023-11-04,Returned,Credit Card,Kochi,Kerala
O07642,C3199,2023-04-08,Completed,UPI,Noida,Uttar Pradesh
O07643,C4505,2025-12-01,Completed,UPI,Kochi,Kerala
O07644,C1893,2023-11-12,Returned,Credit Card,Lucknow,Uttar Pradesh
O07645,C4440,2025-01-23,Returned,Debit Card,Pune,Maharashtra
O07646,C3170,2024-08-12,Completed,UPI,Mumbai,Maharashtra
O07647,C2948,2025-11-21,Completed,COD,Delhi,Delhi
O07648,C4124,2025-07-22,Completed,UPI,Ahmedabad,Gujarat
O07649,C3101,2024-11-09,Completed,Debit Card,Chandigarh,Chandigarh
O07650,C3922,2025-11-19,Completed,UPI,Pune,Maharashtra
O07651,C4730,2024-11-11,Completed,UPI,Ahmedabad,Gujarat
O07652,C4308,2025-05-20,Completed,UPI,Lucknow,Uttar Pradesh
O07653,C4784,2024-01-28,Completed,Debit Card,Lucknow,Uttar Pradesh
O07654,C3689,2025-11-21,Completed,UPI,Ahmedabad,Gujarat
O07655,C0072,2024-11-26,Completed,Credit Card,Chandigarh,Chandigarh
O07656,C2158,2025-08-29,Completed,Credit Card,Mumbai,Maharashtra
O07657,C1137,2025-07-07,Completed,Credit Card,Mumbai,Maharashtra
O07658,C4328,2025-04-28,Completed,Net Banking,Bhubaneswar,Odisha
O07659,C4078,2025-08-05,Completed,UPI,Lucknow,Uttar Pradesh
O07660,C0043,2025-09-08,Completed,Net Banking,Bhopal,Madhya Pradesh
O07661,C4361,2024-02-11,Completed,Credit Card,Lucknow,Uttar Pradesh
O07662,C1832,2023-10-01,Completed,COD,Bengaluru,Karnataka
O07663,C0046,2025-01-10,Completed,UPI,Bengaluru,Karnataka
O07664,C3642,2024-07-02,Completed,UPI,Delhi,Delhi
O07665,C1676,2023-03-02,Completed,UPI,Indore,Madhya Pradesh
O07666,C3353,2024-05-27,Completed,Credit Card,Chandigarh,Chandigarh
O07667,C1270,2025-12-19,Completed,Net Banking,Lucknow,Uttar Pradesh
O07668,C3984,2025-06-20,Completed,UPI,Indore,Madhya Pradesh
O07669,C3964,2024-01-15,Completed,Debit Card,Chandigarh,Chandigarh
O07670,C3024,2023-12-13,Completed,Credit Card,Gurugram,Haryana
O07671,C2791,2024-02-03,Completed,Debit Card,Chandigarh,Chandigarh
O07672,C3171,2023-01-07,Completed,UPI,Pune,Maharashtra
O07673,C4823,2025-07-17,Completed,UPI,Gurugram,Haryana
O07674,C1013,2025-08-12,Returned,UPI,Patna,Bihar
O07675,C4590,2025-11-09,Returned,UPI,Bengaluru,Karnataka
O07676,C3508,2023-11-23,Cancelled,UPI,Bengaluru,Karnataka
O07677,C4803,2024-10-15,Completed,UPI,Gurugram,Haryana
O07678,C2072,2023-05-23,Completed,UPI,Surat,Gujarat
O07679,C2006,2024-01-29,Completed,Credit Card,Chandigarh,Chandigarh
O07680,C2318,2024-04-27,Completed,Net Banking,Indore,Madhya Pradesh
O07681,C4834,2025-09-13,Completed,Net Banking,Lucknow,Uttar Pradesh
O07682,C2176,2024-05-05,Completed,UPI,Bhubaneswar,Odisha
O07683,C4639,2025-08-08,Completed,UPI,Chennai,Tamil Nadu
O07684,C1787,2024-02-16,Cancelled,Net Banking,Surat,Gujarat
O07685,C3130,2023-12-20,Completed,Credit Card,Chennai,Tamil Nadu
O07686,C2373,2024-03-07,Completed,Net Banking,Nagpur,Maharashtra
O07687,C1461,2023-01-03,Completed,Credit Card,Kolkata,West Bengal
O07688,C1465,2025-08-13,Cancelled,COD,Patna,Bihar
O07689,C3042,2023-05-11,Returned,Credit Card,Nagpur,Maharashtra
O07690,C1059,2025-10-20,Completed,Debit Card,Delhi,Delhi
O07691,C0972,2023-06-09,Completed,Credit Card,Ahmedabad,Gujarat
O07692,C2391,2023-01-17,Completed,UPI,Kolkata,West Bengal
O07693,C3000,2023-12-22,Completed,COD,Nagpur,Maharashtra
O07694,C2505,2025-11-21,Completed,UPI,Hyderabad,Telangana
O07695,C0899,2025-06-07,Completed,UPI,Ahmedabad,Gujarat
O07696,C1814,2024-04-27,Completed,COD,Gurugram,Haryana
O07697,C1503,2024-09-01,Completed,Credit Card,Bhopal,Madhya Pradesh
O07698,C0343,2025-02-11,Completed,UPI,Delhi,Delhi
O07699,C3861,2025-05-06,Completed,UPI,Patna,Bihar
O07700,C3352,2025-03-06,Completed,UPI,Hyderabad,Telangana
O07701,C2861,2025-08-19,Completed,UPI,Chandigarh,Chandigarh
O07702,C1249,2025-03-12,Completed,UPI,Bhopal,Madhya Pradesh
O07703,C1209,2023-12-08,Completed,Debit Card,Nagpur,Maharashtra
O07704,C4391,2024-02-10,Returned,Debit Card,Chandigarh,Chandigarh
O07705,C2140,2024-07-13,Completed,UPI,Ahmedabad,Gujarat
O07706,C1611,2024-07-30,Completed,Credit Card,Gurugram,Haryana
O07707,C1980,2023-08-09,Completed,UPI,Hyderabad,Telangana
O07708,C2798,2023-05-27,Completed,UPI,Ahmedabad,Gujarat
O07709,C0557,2025-09-27,Completed,Credit Card,Patna,Bihar
O07710,C3995,2024-05-05,Completed,COD,Indore,Madhya Pradesh
O07711,C4405,2023-12-19,Completed,COD,Ahmedabad,Gujarat
O07712,C3687,2025-10-07,Completed,Credit Card,Surat,Gujarat
O07713,C1153,2023-03-22,Completed,Credit Card,Mumbai,Maharashtra
O07714,C3745,2025-05-19,Cancelled,Credit Card,Bhubaneswar,Odisha
O07715,C3622,2024-12-05,Completed,Credit Card,Patna,Bihar
O07716,C3360,2024-03-09,Completed,UPI,Ahmedabad,Gujarat
O07717,C0973,2025-01-09,Completed,Credit Card,Lucknow,Uttar Pradesh
O07718,C3908,2024-05-24,Completed,Credit Card,Indore,Madhya Pradesh
O07719,C3729,2024-08-16,Completed,Credit Card,Noida,Uttar Pradesh
O07720,C3412,2025-07-01,Completed,Credit Card,Patna,Bihar
O07721,C3067,2024-04-24,Completed,Net Banking,Kolkata,West Bengal
O07722,C1292,2025-01-24,Completed,Debit Card,Kochi,Kerala
O07723,C4314,2024-12-27,Completed,COD,Bhubaneswar,Odisha
O07724,C2861,2023-12-12,Completed,Net Banking,Chandigarh,Chandigarh
O07725,C0164,2025-08-12,Completed,COD,Bhopal,Madhya Pradesh
O07726,C3920,2023-04-15,Completed,Net Banking,Lucknow,Uttar Pradesh
O07727,C1715,2025-02-26,Completed,Debit Card,Bhopal,Madhya Pradesh
O07728,C3463,2025-03-05,Completed,UPI,Surat,Gujarat
O07729,C1441,2024-01-28,Completed,UPI,Hyderabad,Telangana
O07730,C2096,2023-07-15,Completed,UPI,Bengaluru,Karnataka
O07731,C0801,2024-02-26,Completed,UPI,Bhubaneswar,Odisha
O07732,C2766,2025-05-30,Completed,UPI,Bengaluru,Karnataka
O07733,C2661,2023-08-06,Completed,COD,Bengaluru,Karnataka
O07734,C1691,2023-06-02,Completed,UPI,Hyderabad,Telangana
O07735,C0234,2023-02-06,Completed,Debit Card,Bengaluru,Karnataka
O07736,C1877,2024-11-20,Completed,COD,Bhubaneswar,Odisha
O07737,C0962,2024-12-12,Completed,UPI,Indore,Madhya Pradesh
O07738,C3371,2023-11-06,Completed,UPI,Indore,Madhya Pradesh
O07739,C1046,2023-09-07,Completed,COD,Delhi,Delhi
O07740,C4482,2025-07-30,Completed,UPI,Gurugram,Haryana
O07741,C4460,2025-01-09,Completed,UPI,Kochi,Kerala
O07742,C1408,2024-09-16,Completed,UPI,Gurugram,Haryana
O07743,C0208,2023-04-02,Completed,UPI,Ahmedabad,Gujarat
O07744,C4371,2024-07-28,Completed,COD,Mumbai,Maharashtra
O07745,C1753,2024-04-28,Completed,Debit Card,Bhubaneswar,Odisha
O07746,C0496,2025-04-13,Completed,UPI,Chennai,Tamil Nadu
O07747,C0902,2023-10-29,Cancelled,Credit Card,Gurugram,Haryana
O07748,C3599,2024-05-02,Returned,UPI,Hyderabad,Telangana
O07749,C2207,2024-04-28,Completed,UPI,Indore,Madhya Pradesh
O07750,C1750,2024-10-09,Completed,Credit Card,Noida,Uttar Pradesh
O07751,C0460,2024-07-04,Completed,Debit Card,Chennai,Tamil Nadu
O07752,C4490,2024-04-07,Completed,UPI,Delhi,Delhi
O07753,C0917,2023-10-30,Completed,COD,Kolkata,West Bengal
O07754,C4260,2024-02-22,Returned,COD,Indore,Madhya Pradesh
O07755,C4735,2023-03-09,Completed,COD,Delhi,Delhi
O07756,C3402,2023-02-26,Completed,Debit Card,Indore,Madhya Pradesh
O07757,C4666,2023-07-20,Completed,UPI,Indore,Madhya Pradesh
O07758,C2195,2024-08-21,Completed,Debit Card,Delhi,Delhi
O07759,C0960,2025-04-09,Completed,UPI,Noida,Uttar Pradesh
O07760,C4864,2025-11-28,Completed,UPI,Indore,Madhya Pradesh
O07761,C2158,2023-05-15,Completed,COD,Mumbai,Maharashtra
O07762,C0394,2025-05-12,Completed,COD,Hyderabad,Telangana
O07763,C3633,2025-02-12,Completed,UPI,Gurugram,Haryana
O07764,C4539,2025-08-07,Completed,UPI,Kolkata,West Bengal
O07765,C4059,2024-08-17,Completed,Debit Card,Gurugram,Haryana
O07766,C4843,2023-08-01,Completed,Net Banking,Bengaluru,Karnataka
O07767,C2178,2025-02-25,Completed,Credit Card,Mumbai,Maharashtra
O07768,C1867,2024-05-16,Completed,COD,Patna,Bihar
O07769,C1800,2023-06-20,Completed,Net Banking,Jaipur,Rajasthan
O07770,C0505,2024-02-24,Completed,Credit Card,Bhopal,Madhya Pradesh
O07771,C0720,2025-04-03,Completed,Debit Card,Chandigarh,Chandigarh
O07772,C1988,2023-01-21,Cancelled,Debit Card,Ahmedabad,Gujarat
O07773,C0875,2023-10-17,Completed,Debit Card,Chennai,Tamil Nadu
O07774,C2879,2024-09-13,Completed,Credit Card,Gurugram,Haryana
O07775,C0634,2023-04-17,Completed,Debit Card,Delhi,Delhi
O07776,C4378,2024-11-19,Completed,Credit Card,Ahmedabad,Gujarat
O07777,C2421,2025-08-02,Completed,Debit Card,Bhubaneswar,Odisha
O07778,C1325,2023-10-13,Completed,Credit Card,Mumbai,Maharashtra
O07779,C1009,2024-09-12,Completed,UPI,Bhubaneswar,Odisha
O07780,C2334,2025-02-21,Completed,Debit Card,Lucknow,Uttar Pradesh
O07781,C1140,2024-12-28,Completed,Credit Card,Kolkata,West Bengal
O07782,C3221,2025-04-07,Returned,UPI,Delhi,Delhi
O07783,C0404,2023-05-12,Completed,COD,Delhi,Delhi
O07784,C3754,2023-12-05,Completed,UPI,Chennai,Tamil Nadu
O07785,C3191,2023-08-09,Completed,Credit Card,Kochi,Kerala
O07786,C0696,2025-02-20,Completed,Debit Card,Surat,Gujarat
O07787,C0908,2025-04-28,Completed,Debit Card,Ahmedabad,Gujarat
O07788,C3848,2023-03-18,Completed,UPI,Bhubaneswar,Odisha
O07789,C3165,2024-08-27,Completed,UPI,Kolkata,West Bengal
O07790,C1927,2024-08-14,Completed,UPI,Hyderabad,Telangana
O07791,C0121,2023-02-19,Returned,UPI,Pune,Maharashtra
O07792,C2866,2025-01-17,Completed,UPI,Chandigarh,Chandigarh
O07793,C3732,2023-11-28,Completed,Credit Card,Gurugram,Haryana
O07794,C3916,2024-11-08,Completed,UPI,Kolkata,West Bengal
O07795,C3592,2025-09-22,Completed,Net Banking,Bengaluru,Karnataka
O07796,C3577,2025-08-15,Completed,Debit Card,Bengaluru,Karnataka
O07797,C4487,2023-11-17,Completed,Credit Card,Lucknow,Uttar Pradesh
O07798,C2415,2024-06-12,Cancelled,Debit Card,Kochi,Kerala
O07799,C0841,2025-05-17,Completed,Credit Card,Bhopal,Madhya Pradesh
O07800,C2806,2025-01-10,Completed,Credit Card,Gurugram,Haryana
O07801,C3307,2024-12-16,Completed,COD,Nagpur,Maharashtra
O07802,C3434,2024-03-08,Completed,Debit Card,Delhi,Delhi
O07803,C1466,2025-09-28,Returned,Credit Card,Mumbai,Maharashtra
O07804,C1857,2024-01-15,Completed,Net Banking,Kochi,Kerala
O07805,C2236,2023-09-14,Completed,Debit Card,Patna,Bihar
O07806,C0404,2024-02-01,Cancelled,Credit Card,Delhi,Delhi
O07807,C0413,2025-02-27,Completed,UPI,Bhopal,Madhya Pradesh
O07808,C1538,2023-09-14,Completed,Credit Card,Indore,Madhya Pradesh
O07809,C4250,2025-08-30,Completed,Net Banking,Lucknow,Uttar Pradesh
O07810,C0217,2023-06-08,Completed,UPI,Pune,Maharashtra
O07811,C1025,2025-04-08,Completed,UPI,Delhi,Delhi
O07812,C2814,2025-09-09,Returned,COD,Bengaluru,Karnataka
O07813,C4895,2023-07-22,Completed,UPI,Chandigarh,Chandigarh
O07814,C0806,2024-11-18,Completed,UPI,Nagpur,Maharashtra
O07815,C3350,2023-03-23,Completed,COD,Surat,Gujarat
O07816,C2817,2025-11-14,Cancelled,Credit Card,Bhubaneswar,Odisha
O07817,C2810,2025-07-18,Returned,Credit Card,Nagpur,Maharashtra
O07818,C1272,2023-01-18,Completed,UPI,Chandigarh,Chandigarh
O07819,C0434,2025-08-18,Completed,Debit Card,Noida,Uttar Pradesh
O07820,C0429,2025-06-05,Completed,COD,Chandigarh,Chandigarh
O07821,C1188,2023-01-21,Cancelled,Debit Card,Delhi,Delhi
O07822,C4258,2025-09-23,Completed,Debit Card,Bhopal,Madhya Pradesh
O07823,C2555,2024-09-29,Completed,UPI,Bengaluru,Karnataka
O07824,C2313,2025-07-25,Completed,COD,Gurugram,Haryana
O07825,C1996,2025-01-05,Completed,Credit Card,Mumbai,Maharashtra
O07826,C2158,2024-09-24,Returned,COD,Mumbai,Maharashtra
O07827,C4996,2024-10-01,Completed,UPI,Bengaluru,Karnataka
O07828,C1743,2024-03-21,Completed,Debit Card,Noida,Uttar Pradesh
O07829,C1343,2023-10-14,Completed,Net Banking,Bengaluru,Karnataka
O07830,C1156,2025-05-17,Returned,UPI,Gurugram,Haryana
O07831,C3205,2024-10-26,Completed,Net Banking,Patna,Bihar
O07832,C0394,2023-07-19,Completed,Credit Card,Hyderabad,Telangana
O07833,C3643,2025-02-23,Completed,Credit Card,Indore,Madhya Pradesh
O07834,C4818,2023-05-28,Cancelled,COD,Noida,Uttar Pradesh
O07835,C2041,2024-01-02,Completed,UPI,Noida,Uttar Pradesh
O07836,C2079,2023-08-09,Completed,Debit Card,Mumbai,Maharashtra
O07837,C2865,2023-08-16,Cancelled,UPI,Kochi,Kerala
O07838,C3462,2023-11-02,Completed,Credit Card,Patna,Bihar
O07839,C4257,2023-06-28,Completed,COD,Ahmedabad,Gujarat
O07840,C1330,2025-08-25,Completed,UPI,Chennai,Tamil Nadu
O07841,C1647,2024-02-21,Completed,UPI,Indore,Madhya Pradesh
O07842,C2656,2024-09-01,Returned,Net Banking,Nagpur,Maharashtra
O07843,C2386,2024-09-19,Completed,COD,Nagpur,Maharashtra
O07844,C2838,2023-05-03,Cancelled,COD,Gurugram,Haryana
O07845,C4433,2023-10-12,Completed,Credit Card,Bengaluru,Karnataka
O07846,C3306,2024-12-07,Completed,Debit Card,Chandigarh,Chandigarh
O07847,C3321,2023-01-03,Cancelled,Net Banking,Bengaluru,Karnataka
O07848,C3877,2025-01-29,Cancelled,Credit Card,Ahmedabad,Gujarat
O07849,C3527,2023-09-19,Completed,COD,Jaipur,Rajasthan
O07850,C4159,2023-11-28,Completed,UPI,Chennai,Tamil Nadu
O07851,C4915,2025-08-22,Completed,Credit Card,Chennai,Tamil Nadu
O07852,C2305,2023-09-18,Completed,UPI,Indore,Madhya Pradesh
O07853,C1272,2025-10-23,Returned,Credit Card,Chandigarh,Chandigarh
O07854,C1288,2025-02-10,Completed,UPI,Delhi,Delhi
O07855,C4945,2024-03-22,Completed,UPI,Hyderabad,Telangana
O07856,C0361,2025-02-11,Completed,UPI,Gurugram,Haryana
O07857,C1975,2024-04-23,Completed,Credit Card,Ahmedabad,Gujarat
O07858,C2928,2024-07-22,Completed,Credit Card,Jaipur,Rajasthan
O07859,C3465,2025-05-16,Completed,UPI,Mumbai,Maharashtra
O07860,C2227,2024-08-17,Completed,Net Banking,Kochi,Kerala
O07861,C1851,2024-03-15,Completed,UPI,Bhopal,Madhya Pradesh
O07862,C2547,2023-07-19,Completed,COD,Ahmedabad,Gujarat
O07863,C2725,2024-10-29,Completed,UPI,Indore,Madhya Pradesh
O07864,C3675,2025-07-22,Completed,UPI,Delhi,Delhi
O07865,C3906,2023-10-06,Completed,UPI,Patna,Bihar
O07866,C3776,2023-10-21,Returned,COD,Bhubaneswar,Odisha
O07867,C4388,2023-07-24,Completed,COD,Ahmedabad,Gujarat
O07868,C4684,2025-05-26,Completed,UPI,Nagpur,Maharashtra
O07869,C0818,2023-03-26,Completed,UPI,Hyderabad,Telangana
O07870,C2147,2023-10-20,Returned,Debit Card,Kolkata,West Bengal
O07871,C0181,2024-01-25,Completed,UPI,Kolkata,West Bengal
O07872,C4470,2024-02-15,Completed,COD,Noida,Uttar Pradesh
O07873,C4720,2024-05-23,Cancelled,COD,Bhopal,Madhya Pradesh
O07874,C4959,2024-09-09,Returned,COD,Bhubaneswar,Odisha
O07875,C0442,2025-12-16,Returned,UPI,Pune,Maharashtra
O07876,C2293,2023-04-02,Completed,UPI,Ahmedabad,Gujarat
O07877,C1663,2025-02-22,Completed,Net Banking,Ahmedabad,Gujarat
O07878,C0871,2024-07-24,Completed,Credit Card,Jaipur,Rajasthan
O07879,C2875,2025-02-09,Completed,Credit Card,Delhi,Delhi
O07880,C2500,2023-07-12,Completed,Debit Card,Gurugram,Haryana
O07881,C3213,2024-12-07,Completed,Credit Card,Nagpur,Maharashtra
O07882,C1657,2024-10-31,Completed,COD,Chandigarh,Chandigarh
O07883,C1897,2025-06-22,Cancelled,Net Banking,Nagpur,Maharashtra
O07884,C1090,2025-11-25,Completed,UPI,Mumbai,Maharashtra
O07885,C0483,2024-09-15,Completed,UPI,Indore,Madhya Pradesh
O07886,C0309,2025-01-10,Completed,UPI,Mumbai,Maharashtra
O07887,C0593,2023-07-16,Completed,UPI,Kochi,Kerala
O07888,C3844,2023-10-17,Completed,UPI,Ahmedabad,Gujarat
O07889,C1019,2025-02-04,Completed,UPI,Jaipur,Rajasthan
O07890,C4494,2025-12-01,Returned,UPI,Delhi,Delhi
O07891,C4565,2025-10-07,Returned,Credit Card,Ahmedabad,Gujarat
O07892,C4713,2023-03-29,Completed,Debit Card,Chandigarh,Chandigarh
O07893,C4193,2023-06-25,Completed,Net Banking,Bengaluru,Karnataka
O07894,C3262,2025-07-15,Completed,UPI,Surat,Gujarat
O07895,C4291,2023-10-05,Completed,Debit Card,Ahmedabad,Gujarat
O07896,C1358,2024-02-28,Completed,Credit Card,Mumbai,Maharashtra
O07897,C0083,2023-02-02,Cancelled,Credit Card,Gurugram,Haryana
O07898,C0251,2025-11-17,Cancelled,Debit Card,Mumbai,Maharashtra
O07899,C1094,2023-07-28,Completed,UPI,Bhubaneswar,Odisha
O07900,C2388,2024-08-24,Completed,UPI,Gurugram,Haryana
O07901,C1409,2023-09-05,Completed,Credit Card,Lucknow,Uttar Pradesh
O07902,C1482,2025-04-26,Completed,UPI,Patna,Bihar
O07903,C3212,2025-02-28,Cancelled,Credit Card,Kolkata,West Bengal
O07904,C1099,2023-01-18,Completed,UPI,Bhopal,Madhya Pradesh
O07905,C4196,2023-08-01,Completed,UPI,Chandigarh,Chandigarh
O07906,C3729,2024-05-28,Returned,UPI,Noida,Uttar Pradesh
O07907,C3893,2025-05-06,Completed,UPI,Kolkata,West Bengal
O07908,C0733,2025-07-10,Completed,UPI,Indore,Madhya Pradesh
O07909,C0323,2025-03-17,Completed,Debit Card,Chandigarh,Chandigarh
O07910,C2058,2025-11-06,Completed,UPI,Bhubaneswar,Odisha
O07911,C3061,2024-06-11,Completed,Net Banking,Gurugram,Haryana
O07912,C3701,2023-06-26,Completed,UPI,Mumbai,Maharashtra
O07913,C3385,2023-10-25,Cancelled,UPI,Lucknow,Uttar Pradesh
O07914,C1262,2025-12-22,Completed,UPI,Noida,Uttar Pradesh
O07915,C0806,2025-09-24,Completed,Debit Card,Nagpur,Maharashtra
O07916,C1534,2025-03-07,Completed,Debit Card,Ahmedabad,Gujarat
O07917,C2042,2023-12-29,Cancelled,COD,Chandigarh,Chandigarh
O07918,C4226,2024-09-07,Cancelled,UPI,Gurugram,Haryana
O07919,C3825,2023-09-25,Returned,UPI,Kolkata,West Bengal
O07920,C3457,2024-05-14,Completed,COD,Bhopal,Madhya Pradesh
O07921,C3665,2025-07-02,Completed,COD,Hyderabad,Telangana
O07922,C3097,2023-08-05,Completed,UPI,Gurugram,Haryana
O07923,C4660,2024-10-07,Cancelled,COD,Mumbai,Maharashtra
O07924,C1354,2025-10-01,Completed,Debit Card,Jaipur,Rajasthan
O07925,C0149,2024-06-29,Completed,UPI,Pune,Maharashtra
O07926,C1784,2024-12-23,Completed,UPI,Gurugram,Haryana
O07927,C2276,2025-08-25,Completed,Credit Card,Noida,Uttar Pradesh
O07928,C0615,2024-11-23,Completed,Debit Card,Jaipur,Rajasthan
O07929,C1825,2025-02-22,Completed,UPI,Delhi,Delhi
O07930,C0240,2025-07-10,Completed,UPI,Ahmedabad,Gujarat
O07931,C0913,2025-10-17,Completed,UPI,Delhi,Delhi
O07932,C3014,2023-01-27,Completed,COD,Mumbai,Maharashtra
O07933,C3754,2023-09-19,Completed,UPI,Chennai,Tamil Nadu
O07934,C0159,2024-10-08,Completed,Debit Card,Jaipur,Rajasthan
O07935,C4659,2024-11-19,Completed,COD,Indore,Madhya Pradesh
O07936,C4572,2024-06-05,Completed,COD,Kolkata,West Bengal
O07937,C0548,2024-09-15,Returned,Debit Card,Nagpur,Maharashtra
O07938,C2901,2023-09-24,Completed,Debit Card,Jaipur,Rajasthan
O07939,C2266,2025-02-16,Cancelled,Credit Card,Mumbai,Maharashtra
O07940,C0755,2024-10-29,Completed,Credit Card,Pune,Maharashtra
O07941,C0735,2023-02-23,Completed,UPI,Kochi,Kerala
O07942,C3792,2025-02-12,Completed,Credit Card,Surat,Gujarat
